"grna_target","response_id","t_test","wilcoxon_test"
"candidate_enh_15","ENSG00000115091",0.290810958746651,28295561.8476562
"candidate_enh_15","ENSG00000138756",0.578604828122093,28203864.2431641
"candidate_enh_15","ENSG00000138767",0.0541971948652536,27931491.9902344
"candidate_enh_15","ENSG00000138772",0.598294513822774,28466369
"candidate_enh_15","ENSG00000156269",0.441302127733376,28522772.5
"candidate_enh_15","ENSG00000163291",0.150572492153061,28920329.9609375
"candidate_enh_15","ENSG00000169288",0.484670308292776,28756470.78125
"candidate_enh_15","ENSG00000163297",0.379519296404229,28508362.7822266
"candidate_enh_15","ENSG00000008853",0.180710519755227,28330882.5
"candidate_enh_15","ENSG00000104679",0.0141478093538006,29170396.7470703
"candidate_enh_15","ENSG00000104689",0.776479910515304,28318034
"candidate_enh_15","ENSG00000120889",0.670106182976009,28518006
"candidate_enh_15","ENSG00000120896",0.693324830721556,28541058.5
"candidate_enh_15","ENSG00000120913",0.769439430591927,28621692
"candidate_enh_15","ENSG00000147439",0.110328862451135,28892138.7871094
"candidate_enh_15","ENSG00000147454",0.00139554653256001,29848395.8862305
"candidate_enh_15","ENSG00000147457",0.343468365243017,28624027.0234375
"candidate_enh_15","ENSG00000158941",0.0977290379083274,28856506.7175293
"candidate_enh_15","ENSG00000197217",0.0185931629391436,28947414.5
"candidate_enh_15","ENSG00000241852",0.582415404500547,28554147
"candidate_enh_15","ENSG00000095380",0.916898931069481,28466864.8447266
"candidate_enh_15","ENSG00000095383",0.225227926909508,28657876
"candidate_enh_15","ENSG00000106785",0.774873037544999,28308159.9482422
"candidate_enh_15","ENSG00000106789",0.699170788420541,28359187
"candidate_enh_15","ENSG00000119514",0.404812963922466,28724984.1911621
"candidate_enh_15","ENSG00000136842",0.542631091843981,28696870.6035156
"candidate_enh_15","ENSG00000136925",0.0294441677864113,27931800
"candidate_enh_15","ENSG00000136929",0.0252847532449834,29742858.9799805
"candidate_enh_15","ENSG00000136932",0.592357844246786,28245092.5
"candidate_enh_15","ENSG00000136936",0.182202012973874,27905544.5395508
"candidate_enh_15","ENSG00000136937",0.734485811180417,28566037.8400879
"candidate_enh_15","ENSG00000136938",0.000320963061824733,30292237.1162109
"candidate_enh_15","ENSG00000136943",0.592988449087475,28440659
"candidate_enh_15","ENSG00000165138",0.103859675587879,28959978.8017578
"candidate_enh_15","ENSG00000196116",0.200495021948024,28602975.5
"candidate_enh_15","ENSG00000196312",0.0924550118808857,28827572
"candidate_enh_15","ENSG00000197816",0.207347884290535,28617728
"candidate_enh_15","ENSG00000204291",0.221440529014664,28374671.5
"candidate_enh_15","ENSG00000106799",0.0435559987598998,28978826.6064453
"candidate_enh_15","ENSG00000106803",0.138921938604873,28898193.1518555
"candidate_enh_15","ENSG00000119523",0.91189316052597,28611465.71875
"candidate_enh_15","ENSG00000136874",0.574057016005417,28468527.3105469
"candidate_enh_15","ENSG00000106976",0.00996248179622932,29277190.1115723
"candidate_enh_15","ENSG00000106991",0.801793005383448,28464598
"candidate_enh_15","ENSG00000106992",0.123021677430798,29158775.9536133
"candidate_enh_15","ENSG00000107021",0.0127801918140216,27966677
"candidate_enh_15","ENSG00000119333",0.0502201385526403,29250558.7158203
"candidate_enh_15","ENSG00000119335",0.377246296730304,28796801.6689453
"candidate_enh_15","ENSG00000119392",0.924202691561175,28510610.0859375
"candidate_enh_15","ENSG00000136807",0.108899672332401,27976286.4335938
"candidate_enh_15","ENSG00000136811",0.396696415918034,28973672.5283203
"candidate_enh_15","ENSG00000136828",0.985860520076639,28451496
"candidate_enh_15","ENSG00000136830",0.0141270869662767,29156874.5
"candidate_enh_15","ENSG00000136840",0.509729800860581,28370288.0351562
"candidate_enh_15","ENSG00000136854",0.053481643146173,28946323.5
"candidate_enh_15","ENSG00000136856",0.966014576338056,28558986
"candidate_enh_15","ENSG00000136877",0.241973546497535,28745683.1933594
"candidate_enh_15","ENSG00000136895",0.274233546099362,28525809
"candidate_enh_15","ENSG00000136908",0.210237214785333,29290497.6162109
"candidate_enh_15","ENSG00000148334",0.468032375929946,28800367.3574219
"candidate_enh_15","ENSG00000148337",0.397060560248772,28739723.0712891
"candidate_enh_15","ENSG00000148339",0.272273867092445,28731794.5
"candidate_enh_15","ENSG00000148356",0.502110138178929,28555620
"candidate_enh_15","ENSG00000160404",0.0696624889139268,27728507.7783203
"candidate_enh_15","ENSG00000160408",0.258167789294888,28242710
"candidate_enh_15","ENSG00000160445",0.996487340365888,28428356
"candidate_enh_15","ENSG00000160446",0.433494520831454,28574454.9003906
"candidate_enh_15","ENSG00000160447",0.0949621013249637,28782942.5
"candidate_enh_15","ENSG00000167103",0.78592411546772,28432699
"candidate_enh_15","ENSG00000167106",0.933367702894772,28455636.5
"candidate_enh_15","ENSG00000167110",0.073718641043112,29202073.2348633
"candidate_enh_15","ENSG00000167112",0.163086413648504,27796523.8085938
"candidate_enh_15","ENSG00000167113",0.105127100102159,29437399.1015625
"candidate_enh_15","ENSG00000167114",0.556858566416796,28277713
"candidate_enh_15","ENSG00000167118",0.525664127589207,28691786.4023438
"candidate_enh_15","ENSG00000167123",0.186291548655804,28165283
"candidate_enh_15","ENSG00000167136",0.181982030506622,29087561.1171875
"candidate_enh_15","ENSG00000171159",0.000499065355206714,30313781.2792969
"candidate_enh_15","ENSG00000171169",0.0229191346546611,27922972.5
"candidate_enh_15","ENSG00000175854",0.963693942118746,28770738.5722656
"candidate_enh_15","ENSG00000177125",0.936430502400286,28449616.5
"candidate_enh_15","ENSG00000187024",0.389224263082988,28447680.4755859
"candidate_enh_15","ENSG00000196152",0.294620322822162,28545828.5
"candidate_enh_15","ENSG00000197694",0.140262934811498,28302337
"candidate_enh_15","ENSG00000197958",0.000630745886444103,30278135.5
"candidate_enh_15","ENSG00000198917",0.586124718022079,28042398.8115234
"candidate_enh_15","ENSG00000107290",0.779793160843107,28644159.6523438
"candidate_enh_15","ENSG00000125482",0.966277153466628,28374474.0654297
"candidate_enh_15","ENSG00000125484",0.628202066845671,28460656.6650391
"candidate_enh_15","ENSG00000125485",0.364323718740448,28537966
"candidate_enh_15","ENSG00000148248",0.643219724432743,28792641.1748047
"candidate_enh_15","ENSG00000148288",0.364736261268907,28760726.5
"candidate_enh_15","ENSG00000148290",0.606270524416252,28727011.3974609
"candidate_enh_15","ENSG00000148291",0.382144680010169,28589532.6835938
"candidate_enh_15","ENSG00000148296",0.00971119686073562,29323823.3144531
"candidate_enh_15","ENSG00000148297",0.034124821486141,29030927
"candidate_enh_15","ENSG00000148300",0.438362218377761,28766951.9355469
"candidate_enh_15","ENSG00000148303",0.00324888445511746,30109436
"candidate_enh_15","ENSG00000148308",0.531739097776939,28757736.5673828
"candidate_enh_15","ENSG00000160271",0.101418115035539,28816126
"candidate_enh_15","ENSG00000160293",0.803271557114785,28481836.5
"candidate_enh_15","ENSG00000160325",0.631344034575057,28488888.5
"candidate_enh_15","ENSG00000160326",0.682997874784312,28484436
"candidate_enh_15","ENSG00000160563",0.70060090083468,28569129.8452148
"candidate_enh_15","ENSG00000165698",0.515817690895884,28340302.5
"candidate_enh_15","ENSG00000165699",0.0403399420993038,28876475
"candidate_enh_15","ENSG00000165702",0.912313961794301,28308238.9169922
"candidate_enh_15","ENSG00000198870",0.238931323465618,28333510
"candidate_enh_15","ENSG00000122140",0.234361132305429,29048165.8193359
"candidate_enh_15","ENSG00000130559",0.694262145374867,28512622
"candidate_enh_15","ENSG00000130560",0.0435532444141732,29399560
"candidate_enh_15","ENSG00000148411",0.45178840153839,28236007
"candidate_enh_15","ENSG00000160345",0.229007490541961,28689662.5
"candidate_enh_15","ENSG00000160360",0.377998582088819,28539791
"candidate_enh_15","ENSG00000165661",0.202763139355007,28656108.5
"candidate_enh_15","ENSG00000165684",0.160799892588802,28778456
"candidate_enh_15","ENSG00000165688",0.383437465599353,28260028.0605469
"candidate_enh_15","ENSG00000165689",0.935932753426379,28437174.5634766
"candidate_enh_15","ENSG00000196422",0.466759249797876,28556033.5
"candidate_enh_15","ENSG00000213221",0.789427125430088,28427679
"candidate_enh_15","ENSG00000238227",0.288657574220373,29016479.4003906
"candidate_enh_15","ENSG00000107372",0.248566290895788,28704439.1889648
"candidate_enh_15","ENSG00000119125",0.516444759584091,28587593
"candidate_enh_15","ENSG00000135046",0.965759109127992,28154799.2089844
"candidate_enh_15","ENSG00000165092",0.0413577903580904,28355495.5
"candidate_enh_15","ENSG00000104131",0.335156529347462,28888889.4765625
"candidate_enh_15","ENSG00000187840",0.00615538509125637,29565629.7167969
"candidate_enh_15","ENSG00000069482",0.0102261567304635,29879805.0800781
"candidate_enh_15","ENSG00000135821",0.46352483493778,28855948.6035156
"candidate_enh_15","ENSG00000147669",0.510357586784081,29067151.2431641
"candidate_enh_15","ENSG00000122026",0.000691982998749196,30049862.0917969
"candidate_enh_15","ENSG00000100316",0.000426162390021793,30257941
"candidate_enh_15","ENSG00000155380",0.582162567080871,28709463.6298828
"candidate_enh_15","ENSG00000196683",1.69129076622201e-05,30570247.3671875
"candidate_enh_15","ENSG00000176890",0.0727995691636279,29417101.7075195
"candidate_enh_15","ENSG00000198786",0.0405886188768497,29370971.9169922
"candidate_enh_15","ENSG00000198840",0.0172711099114141,29648041.7597656
"candidate_enh_16","ENSG00000069275",0.0880118462492318,24853009.484375
"candidate_enh_16","ENSG00000117222",0.33579650035583,23814783.8925781
"candidate_enh_16","ENSG00000117266",0.440168443086743,24108177.5
"candidate_enh_16","ENSG00000117280",0.872503123104814,24432304.5966797
"candidate_enh_16","ENSG00000133059",0.779708679325159,24173975.7885742
"candidate_enh_16","ENSG00000133065",0.231735101771233,24480740.2111816
"candidate_enh_16","ENSG00000133069",0.923085902277878,24171675
"candidate_enh_16","ENSG00000158711",0.154399512837603,24468424.810791
"candidate_enh_16","ENSG00000158715",0.50759145412194,24067288.5
"candidate_enh_16","ENSG00000162873",0.519295459933964,24149945
"candidate_enh_16","ENSG00000174529",0.579879758856918,24125736
"candidate_enh_16","ENSG00000196188",0.944320026035383,24163734
"candidate_enh_16","ENSG00000196550",0.995150230563373,24001216.7758789
"candidate_enh_16","ENSG00000065600",0.411569146191325,24003756
"candidate_enh_16","ENSG00000066027",0.245819255126461,23697431.4746094
"candidate_enh_16","ENSG00000082512",0.514682578227805,23940612.5
"candidate_enh_16","ENSG00000117625",0.658468147569965,24424073.652832
"candidate_enh_16","ENSG00000117650",0.732085276285253,24171141.0429688
"candidate_enh_16","ENSG00000117691",0.611703754629548,23927530.8515625
"candidate_enh_16","ENSG00000117697",0.145023148396755,24795033.8349609
"candidate_enh_16","ENSG00000123684",0.851346563755965,24184824.9980469
"candidate_enh_16","ENSG00000123685",0.686154871944875,24329511
"candidate_enh_16","ENSG00000136643",0.292316634684797,23895829.34375
"candidate_enh_16","ENSG00000143476",0.21334259775548,23959456.4775391
"candidate_enh_16","ENSG00000143493",0.654870564854572,24333068.7209473
"candidate_enh_16","ENSG00000162769",0.94612132637531,24282107.5722656
"candidate_enh_16","ENSG00000162772",0.796835005401846,24397083
"candidate_enh_16","ENSG00000170385",0.883431131394722,24260287.6977539
"candidate_enh_16","ENSG00000174606",0.465400985013794,24424703.9863281
"candidate_enh_16","ENSG00000203705",0.65992696025957,24200042.2529297
"candidate_enh_16","ENSG00000014138",0.93400265099103,24291855.5195312
"candidate_enh_16","ENSG00000014216",0.174167589119697,24700462.9736328
"candidate_enh_16","ENSG00000068831",0.562567990562598,24076623
"candidate_enh_16","ENSG00000068971",0.582047053452535,24141180.5
"candidate_enh_16","ENSG00000068976",0.306281865937594,24124762
"candidate_enh_16","ENSG00000087365",0.0145036252993858,25220265.199707
"candidate_enh_16","ENSG00000110046",0.111532186395916,24636153
"candidate_enh_16","ENSG00000110047",0.804870886569553,24078137.6962891
"candidate_enh_16","ENSG00000126391",0.579441771686132,24181597.3837891
"candidate_enh_16","ENSG00000133884",0.142540448963276,24659873.9907227
"candidate_enh_16","ENSG00000133895",0.0997648716978672,24674553.890625
"candidate_enh_16","ENSG00000142186",0.339644592332475,23592337.4077148
"candidate_enh_16","ENSG00000146670",0.704631970872665,24446538.6445312
"candidate_enh_16","ENSG00000149792",0.116184788430665,24824733.5058594
"candidate_enh_16","ENSG00000149798",0.201865541729276,24464970.5
"candidate_enh_16","ENSG00000149806",0.500845363252163,24669271.3798828
"candidate_enh_16","ENSG00000149809",0.490413147291876,24356467.4238281
"candidate_enh_16","ENSG00000149823",0.0567741186716009,24809344.8066406
"candidate_enh_16","ENSG00000162241",0.67965111727054,24079613
"candidate_enh_16","ENSG00000162298",0.556843099115363,23860804.5
"candidate_enh_16","ENSG00000162300",0.387409977250573,24456362.0429688
"candidate_enh_16","ENSG00000168056",0.958192593102063,24231473.5
"candidate_enh_16","ENSG00000168061",0.0994933743491532,25000897.2670898
"candidate_enh_16","ENSG00000168062",0.958939360811705,24158030
"candidate_enh_16","ENSG00000168066",0.0750099887507193,24954149.2114258
"candidate_enh_16","ENSG00000168067",0.49259280720799,24087850
"candidate_enh_16","ENSG00000171219",0.639386149228487,24219713
"candidate_enh_16","ENSG00000172500",0.837200607822726,24147411.9023438
"candidate_enh_16","ENSG00000172732",0.981525990128092,24065890.5058594
"candidate_enh_16","ENSG00000172757",0.0437151246861767,25062678.7822266
"candidate_enh_16","ENSG00000172922",0.288949447966197,24816850.0859375
"candidate_enh_16","ENSG00000172977",0.550520324430955,23595462.296875
"candidate_enh_16","ENSG00000173039",0.724563443655066,24140684.3183594
"candidate_enh_16","ENSG00000173327",0.0890573047902365,24679111.6938477
"candidate_enh_16","ENSG00000173442",0.310931258870544,24406764.7890625
"candidate_enh_16","ENSG00000173465",0.217889440436183,25132509.0253906
"candidate_enh_16","ENSG00000173825",0.456502222573232,24096225
"candidate_enh_16","ENSG00000174276",0.0493629875004689,25015483.5551758
"candidate_enh_16","ENSG00000174516",0.79601509924566,24239626.5
"candidate_enh_16","ENSG00000174547",0.2207709099788,24887840.390625
"candidate_enh_16","ENSG00000174669",0.311473776725663,24664377.5664062
"candidate_enh_16","ENSG00000174684",0.461690291335805,24320111
"candidate_enh_16","ENSG00000174744",0.154404462768661,24706753.3833008
"candidate_enh_16","ENSG00000174851",0.00640755675683428,25480078.0961914
"candidate_enh_16","ENSG00000174871",0.763900860756328,24130406.5
"candidate_enh_16","ENSG00000174903",0.0156640138182632,25144642.1899414
"candidate_enh_16","ENSG00000174996",0.778909780258282,24208128.5
"candidate_enh_16","ENSG00000175115",0.331049225629628,24584798.5
"candidate_enh_16","ENSG00000175294",0.63949886413824,24266141
"candidate_enh_16","ENSG00000175334",0.231629436997939,24851452.2519531
"candidate_enh_16","ENSG00000175376",0.516547455514461,24269595.2539062
"candidate_enh_16","ENSG00000175467",0.671691119124644,24257690.309082
"candidate_enh_16","ENSG00000175550",0.551752921764697,24426632.2089844
"candidate_enh_16","ENSG00000175573",0.00372839520583179,23135053.4619141
"candidate_enh_16","ENSG00000175592",0.661713146207731,24697161.8642578
"candidate_enh_16","ENSG00000175602",0.335238716945997,25056698.5878906
"candidate_enh_16","ENSG00000176973",0.0215350811006997,23429481.8486328
"candidate_enh_16","ENSG00000197136",0.0213276540320774,24783533
"candidate_enh_16","ENSG00000204710",0.0762890886053569,24822921
"candidate_enh_16","ENSG00000213445",0.298796281204264,24378630.8881836
"candidate_enh_16","ENSG00000213465",0.0527973369780524,25063280.46875
"candidate_enh_16","ENSG00000254470",0.173112225615564,24379213.1054688
"candidate_enh_16","ENSG00000254986",0.0589630912428829,24815824.1367188
"candidate_enh_16","ENSG00000009780",0.108083339599206,24562417.3632812
"candidate_enh_16","ENSG00000090020",0.52407255801972,24044207.5
"candidate_enh_16","ENSG00000090273",0.304781434601722,24756669.8703613
"candidate_enh_16","ENSG00000117748",0.823447200207081,24339569.4746094
"candidate_enh_16","ENSG00000117751",0.920741962931188,24326390.5688477
"candidate_enh_16","ENSG00000117758",0.986351962967491,24274949.5859375
"candidate_enh_16","ENSG00000120656",0.195107918356047,24416360.5136719
"candidate_enh_16","ENSG00000126698",0.365371130286925,24747920.2988281
"candidate_enh_16","ENSG00000126705",0.513026962605698,24081307
"candidate_enh_16","ENSG00000126709",0.713736691545689,24169312.5
"candidate_enh_16","ENSG00000130766",0.410325364123627,24687721.2871094
"candidate_enh_16","ENSG00000130768",0.341848474391461,24224812
"candidate_enh_16","ENSG00000130770",0.989554500541562,24587593.9282227
"candidate_enh_16","ENSG00000130772",0.815786768094054,24287056
"candidate_enh_16","ENSG00000130775",0.950935168487028,24187429
"candidate_enh_16","ENSG00000142733",0.585211855688221,24125314
"candidate_enh_16","ENSG00000142751",0.339290317272373,24406346.1435547
"candidate_enh_16","ENSG00000142765",0.587360221950985,24123619
"candidate_enh_16","ENSG00000142784",0.965610168701089,24056389
"candidate_enh_16","ENSG00000158161",0.734365047875129,24276979.230957
"candidate_enh_16","ENSG00000158195",0.488380607864992,24456221.0141602
"candidate_enh_16","ENSG00000162419",0.341886524153408,23967683.5
"candidate_enh_16","ENSG00000169403",0.870715008916057,24126932
"candidate_enh_16","ENSG00000174950",0.563347085973169,24230363
"candidate_enh_16","ENSG00000175707",0.159472707976906,23976826.5
"candidate_enh_16","ENSG00000180098",0.00923618217656018,24958006.4433594
"candidate_enh_16","ENSG00000180198",0.605405181029309,24218454.1953125
"candidate_enh_16","ENSG00000181773",0.652696438181829,24326214
"candidate_enh_16","ENSG00000186501",0.791625287331209,24069948.1308594
"candidate_enh_16","ENSG00000198492",0.490359580185675,24589241.546875
"candidate_enh_16","ENSG00000198746",0.513106711738472,24247846.5
"candidate_enh_16","ENSG00000204138",0.305697569062024,24339714.0141602
"candidate_enh_16","ENSG00000253368",0.597508211898092,24139798.5
"candidate_enh_16","ENSG00000005194",0.498907491136011,24816531.6054688
"candidate_enh_16","ENSG00000051108",0.302357079197767,24555883.1875
"candidate_enh_16","ENSG00000070761",0.165848663146077,24898550.8994141
"candidate_enh_16","ENSG00000070770",0.0408105979157179,24753303.9853516
"candidate_enh_16","ENSG00000087263",0.192966441915519,24605129.4970703
"candidate_enh_16","ENSG00000088682",0.362920843121729,24766049.6772461
"candidate_enh_16","ENSG00000102900",0.210010657877689,24572959.3305664
"candidate_enh_16","ENSG00000102931",0.910942620561891,24298928.7885742
"candidate_enh_16","ENSG00000102934",0.734668938685649,24148067.5
"candidate_enh_16","ENSG00000102978",0.114863019462612,24810735.949707
"candidate_enh_16","ENSG00000102996",0.537209706109926,24288527
"candidate_enh_16","ENSG00000103005",0.157232855528243,24649862.9912109
"candidate_enh_16","ENSG00000103021",0.461808518399217,24094802
"candidate_enh_16","ENSG00000125124",0.294137886884079,24324643
"candidate_enh_16","ENSG00000125144",2.61819793218201e-09,24025073
"candidate_enh_16","ENSG00000125148",0.688333383131131,24151301.3984375
"candidate_enh_16","ENSG00000125170",0.572614162843145,24315659.5
"candidate_enh_16","ENSG00000135736",0.270752393458391,24431226
"candidate_enh_16","ENSG00000140848",0.949569180596958,24202108.5
"candidate_enh_16","ENSG00000140854",0.0294500769374324,24946784.3359375
"candidate_enh_16","ENSG00000140859",0.523979663946517,24502839.887207
"candidate_enh_16","ENSG00000159461",0.0794950466028883,24694978.359375
"candidate_enh_16","ENSG00000159579",0.600670854780078,24570618.34375
"candidate_enh_16","ENSG00000159648",0.900975012857743,24168220
"candidate_enh_16","ENSG00000166188",0.58260301846997,24239461
"candidate_enh_16","ENSG00000167005",0.301239192142836,24521107.40625
"candidate_enh_16","ENSG00000172775",0.576783540251682,24176572.6777344
"candidate_enh_16","ENSG00000187193",0.414500896640641,24280044.5
"candidate_enh_16","ENSG00000198417",0.701472807084857,24033321.5
"candidate_enh_16","ENSG00000069702",0.969305738495305,24192334.5
"candidate_enh_16","ENSG00000097046",0.358064982518479,23960221.0393066
"candidate_enh_16","ENSG00000122482",0.268712345179825,24895170.6381836
"candidate_enh_16","ENSG00000122484",0.232059446491126,24676780.5341797
"candidate_enh_16","ENSG00000162669",0.662536806300674,24142849
"candidate_enh_16","ENSG00000174842",0.489079824565658,24173943.5812988
"candidate_enh_16","ENSG00000189195",0.0138474965556686,24000493
"candidate_enh_16","ENSG00000004939",0.226745499215662,24537428
"candidate_enh_16","ENSG00000005961",0.174792077167842,24092820.5
"candidate_enh_16","ENSG00000012048",0.870692765698501,23886359.5087891
"candidate_enh_16","ENSG00000013306",0.959720940487077,24411326.1162109
"candidate_enh_16","ENSG00000030582",0.829665867715088,23831367.9916992
"candidate_enh_16","ENSG00000067596",0.480513291305978,24368118.1708984
"candidate_enh_16","ENSG00000087152",0.0208928797681932,24692891.7714844
"candidate_enh_16","ENSG00000091947",0.0583291578462211,23328266.0830078
"candidate_enh_16","ENSG00000108309",0.220473132375786,24318150.5
"candidate_enh_16","ENSG00000108312",0.976645739767206,24129096.8994141
"candidate_enh_16","ENSG00000108840",0.0277988941252653,24798047.0009766
"candidate_enh_16","ENSG00000108849",0.521101069799997,24253021
"candidate_enh_16","ENSG00000108852",0.764978659105751,24154119
"candidate_enh_16","ENSG00000108861",0.700259067122999,24372102.6582031
"candidate_enh_16","ENSG00000108883",0.771804506009708,24476587.7875977
"candidate_enh_16","ENSG00000125319",0.970501784619335,24155586
"candidate_enh_16","ENSG00000131094",0.851275087252687,24163514.5
"candidate_enh_16","ENSG00000131097",0.437368718583229,24133933
"candidate_enh_16","ENSG00000136448",0.817027300191064,24055613.7680664
"candidate_enh_16","ENSG00000141349",0.970081610127812,24076042.515625
"candidate_enh_16","ENSG00000161647",0.695374000054973,24198979
"candidate_enh_16","ENSG00000161654",0.291801548321914,24555471.6689453
"candidate_enh_16","ENSG00000161682",0.80914885248247,24186736.5
"candidate_enh_16","ENSG00000161692",0.31321008276868,24391493
"candidate_enh_16","ENSG00000161714",0.0427775241656069,23907005.5
"candidate_enh_16","ENSG00000168591",0.825118791851746,24071881.8115234
"candidate_enh_16","ENSG00000172992",0.0754354939268975,24573800
"candidate_enh_16","ENSG00000175832",0.501449088204443,24098011.2092285
"candidate_enh_16","ENSG00000175906",0.915984294077131,24204750.5
"candidate_enh_16","ENSG00000180329",0.917188138580245,23987602.8808594
"candidate_enh_16","ENSG00000180340",0.0847270868773663,24363252
"candidate_enh_16","ENSG00000181513",0.316857885367254,24009330.5
"candidate_enh_16","ENSG00000182963",0.470976339186674,24131113.5
"candidate_enh_16","ENSG00000184988",0.586734272332584,24212365
"candidate_enh_16","ENSG00000186185",0.33233218235275,24475030.5
"candidate_enh_16","ENSG00000186566",0.445858598569116,24146486.1049805
"candidate_enh_16","ENSG00000188554",0.258386039178557,23738013.4072266
"candidate_enh_16","ENSG00000011304",0.141892699690134,24760949.9726562
"candidate_enh_16","ENSG00000064666",0.149117143640751,24735824.296875
"candidate_enh_16","ENSG00000064687",0.109263615743478,23823604
"candidate_enh_16","ENSG00000064932",0.776369397635224,24249103
"candidate_enh_16","ENSG00000065000",0.337806966440728,24648226.2851562
"candidate_enh_16","ENSG00000065268",0.497736836819672,24605478.3935547
"candidate_enh_16","ENSG00000070388",0.423723169935177,24238680.5
"candidate_enh_16","ENSG00000070404",0.320867218284534,24390770
"candidate_enh_16","ENSG00000070423",0.459088256681206,24515391.3842773
"candidate_enh_16","ENSG00000071564",0.877446826760807,24078191.9023438
"candidate_enh_16","ENSG00000071626",0.0374911286467729,25332336.5830078
"candidate_enh_16","ENSG00000071655",0.286214117300833,24595602.0322266
"candidate_enh_16","ENSG00000079313",0.160445879072913,24799278.0488281
"candidate_enh_16","ENSG00000099622",0.182337621580155,25023006.0439453
"candidate_enh_16","ENSG00000099624",0.186695579205056,24918206.9873047
"candidate_enh_16","ENSG00000099625",0.411888426917635,24252270
"candidate_enh_16","ENSG00000099804",0.520338552455574,24643529.7490234
"candidate_enh_16","ENSG00000099817",0.550341882256532,24574599.1894531
"candidate_enh_16","ENSG00000099821",0.8921677831719,24327662.9106445
"candidate_enh_16","ENSG00000099840",0.509433912587742,24271310.5
"candidate_enh_16","ENSG00000099864",0.116957175230258,23979568
"candidate_enh_16","ENSG00000099866",0.454560363726482,24053178.5
"candidate_enh_16","ENSG00000099875",0.166388770761496,24726342.8769531
"candidate_enh_16","ENSG00000104885",0.729116914979099,24165711.5913086
"candidate_enh_16","ENSG00000104886",0.188162993794107,24993874.8237305
"candidate_enh_16","ENSG00000104897",0.483887060167381,24403085.7548828
"candidate_enh_16","ENSG00000105556",0.292185326060849,23933137
"candidate_enh_16","ENSG00000115255",0.474545420947118,24338293.2475586
"candidate_enh_16","ENSG00000115257",0.679565964531359,24065685
"candidate_enh_16","ENSG00000115268",0.812058025898436,24468616
"candidate_enh_16","ENSG00000115286",0.39532877904718,24677006.2773438
"candidate_enh_16","ENSG00000116014",0.77781348561375,24152665.5
"candidate_enh_16","ENSG00000116017",0.339007688696101,24830920.9799805
"candidate_enh_16","ENSG00000118046",0.0196111837752939,24855453.8144531
"candidate_enh_16","ENSG00000119559",0.678756057355869,24331491.4594727
"candidate_enh_16","ENSG00000127540",0.176523212151241,24852179.7861328
"candidate_enh_16","ENSG00000129911",0.87172332916804,24188913.9423828
"candidate_enh_16","ENSG00000129946",0.263465020144614,24277280
"candidate_enh_16","ENSG00000129951",0.109968048941286,24520491.5
"candidate_enh_16","ENSG00000129968",0.699228501268177,24290750.0004883
"candidate_enh_16","ENSG00000130005",0.345110453345066,24647083.9414062
"candidate_enh_16","ENSG00000130270",0.0389160594486707,24522564.5
"candidate_enh_16","ENSG00000133243",0.0363840176928774,24662897.5
"candidate_enh_16","ENSG00000133275",0.0557724182413988,24816138.2983398
"candidate_enh_16","ENSG00000141933",0.364959547652731,24561553.7084961
"candidate_enh_16","ENSG00000141934",0.380579106297635,24445805.5839844
"candidate_enh_16","ENSG00000160953",0.0467642694921422,25065875.6699219
"candidate_enh_16","ENSG00000167468",0.856500722295925,24317535.4580078
"candidate_enh_16","ENSG00000167470",0.0122044985779307,25039701.5947266
"candidate_enh_16","ENSG00000172081",0.707477086544528,24151214
"candidate_enh_16","ENSG00000172232",0.562953880604157,24101159
"candidate_enh_16","ENSG00000172270",0.769080090314112,24171268.8413086
"candidate_enh_16","ENSG00000175221",0.819383619705216,24263162.751709
"candidate_enh_16","ENSG00000180448",0.387187836205317,24344798
"candidate_enh_16","ENSG00000181588",0.454252417291048,24290495
"candidate_enh_16","ENSG00000181781",0.522206922470144,24237691.5
"candidate_enh_16","ENSG00000182087",0.0166067403428861,25306428.3427734
"candidate_enh_16","ENSG00000185198",0.865193962256992,24161007.5
"candidate_enh_16","ENSG00000185761",0.89055702872698,24169564.5
"candidate_enh_16","ENSG00000196415",0.892533433551931,24191297.5
"candidate_enh_16","ENSG00000197540",0.755438960439474,24244245
"candidate_enh_16","ENSG00000197766",0.57507544870008,24491319.2050781
"candidate_enh_16","ENSG00000198858",0.316415971989347,24502907.8730469
"candidate_enh_16","ENSG00000213638",0.325235627188415,24406643
"candidate_enh_16","ENSG00000227500",0.0910782281129692,24927575.2988281
"candidate_enh_16","ENSG00000228300",0.350609270553608,24547373.3662109
"candidate_enh_16","ENSG00000005007",0.271509258091656,24630282.7709961
"candidate_enh_16","ENSG00000006015",0.117564968326458,25115239.7207031
"candidate_enh_16","ENSG00000006016",0.788465952179931,24192680.5
"candidate_enh_16","ENSG00000051128",0.510955246273187,24059406.5
"candidate_enh_16","ENSG00000064490",0.667344680571503,24441221.4643555
"candidate_enh_16","ENSG00000064545",0.503613907110467,24456315.7021484
"candidate_enh_16","ENSG00000064547",0.621702010343662,24224073.5
"candidate_enh_16","ENSG00000064607",0.424937622479109,24276605.6152344
"candidate_enh_16","ENSG00000089639",0.0704729424809302,23971429.5
"candidate_enh_16","ENSG00000105655",0.602410215013164,24600439.9863281
"candidate_enh_16","ENSG00000105656",0.753459915642957,24033727.9799805
